Class Suffix,Label,Severity,Message
PATO_0001241,physical object quality [pato],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_49957,xenon atom,Violation,Class is missing curation status (obo:IAO_0000114).
UO_1000163,mass percentage based unit,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_26216,potassium atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000031,generically dependent continuant,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000136,quality inspector [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000123,raw material [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
APOLLO_SV_00000008,software development,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_22563,anion,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33324,strontium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_48343,disulfide,Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000005,objective specification,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000179,synthetic rubber [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000162,tire-building machine [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33521,metal atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33388,plutonium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_194537,livermorium atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000035,process boundary,Violation,Class is missing curation status (obo:IAO_0000114).
COB_0000082,planned process,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_29362,ethylene group,Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000104,plan specification,Violation,Class is missing curation status (obo:IAO_0000114).
PATO_0001300,optical quality [pato],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33675,p-block molecular entity,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000145,relational quality,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_48901,thiazoles [chebi],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33833,heteroarene,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000269,Mooney viscosity [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_5686,heterocyclic compound,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_26708,sodium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33394,fermium,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000003,geometry [imr],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_49631,gallium atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000141,immaterial entity,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000028,three-dimensional spatial region,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_30563,silicon dioxide,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33361,meitnerium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_24532,organic heterocyclic compound,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_30430,indium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_49637,hydrogen atom,Violation,Class is missing curation status (obo:IAO_0000114).
PATO_0002198,quality of a substance [pato],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000187,Raman spectroscopy [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33381,ytterbium,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000112,material cost [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
PATO_0000122,length [pato],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000643,functional group [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33301,bismuth atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000006,spatial region,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000644,butyl rubber BIIR [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000270,monomer [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000146,fiat surface,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_36828,pseudohalide anion,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_28112,nickel atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_30145,lithium atom,Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000300,textual entity,Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000007,action specification,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33380,thulium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33303,chalcogen,Violation,Class is missing curation status (obo:IAO_0000114).
