Class Suffix,Label,Severity,Message
result#AFR_0002036,concentration datum [allotrope],Violation,Class is missing a German (de) label.
PMD_0000953,structural and chemical decay,Violation,Class is missing a German (de) label.
PMD_0020054,portion of copper,Violation,Class is missing a German (de) label.
BFO_0000146,fiat surface,Violation,Class is missing a German (de) label.
PMD_0020077,portion of samarium,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000070,objective specification set,Violation,Class is missing a German (de) label.
PMD_0050013,polyvinyl chloride,Violation,Class is missing a German (de) label.
PMD_0020093,portion of vanadium,Violation,Class is missing a German (de) label.
PMD_0000586,absorption of corpuscular radiation,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000011,vulcanization [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0050141,chalcogenide glass,Violation,Class is missing a German (de) label.
IAO_0000003,measurement unit label,Violation,Class is missing a German (de) label.
CHEBI_33303,chalcogen,Violation,Class is missing a German (de) label.
CHEBI_30512,silver atom,Violation,Class is missing a German (de) label.
CHEBI_33369,cerium,Violation,Class is missing a German (de) label.
PMD_0000992,time series,Violation,Class is missing a German (de) label.
PMD_0090008,glass fiber reinforced polymer,Violation,Class is missing a German (de) label.
PMD_0020073,portion of iodine,Violation,Class is missing a German (de) label.
PMD_0020203,notch,Violation,Class is missing a German (de) label.
OBI_0200051,principal components analysis dimensionality reduction [obi],Violation,Class is missing a German (de) label.
BFO_0000017,realizable entity,Violation,Class is missing a German (de) label.
PMD_0020213,grain boundary,Violation,Class is missing a German (de) label.
PMD_0020131,intensive quality,Violation,Class is missing a German (de) label.
CHEBI_33304,chalcogen molecular entity,Violation,Class is missing a German (de) label.
PMD_0000950,stimulating process,Violation,Class is missing a German (de) label.
PMD_0020067,portion of magnesium,Violation,Class is missing a German (de) label.
PMD_0000802,absorption of radiation,Violation,Class is missing a German (de) label.
OBI_0200033,leave one out cross validation method,Violation,Class is missing a German (de) label.
CHEBI_33374,samarium atom,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000025,dynamic mechanical thermal analysis [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0020206,unit cell (3D crystal),Violation,Class is missing a German (de) label.
CHMO_0000258,laser-induced breakdown spectroscopy [chmo],Violation,Class is missing a German (de) label.
CHEBI_23116,chlorine atom,Violation,Class is missing a German (de) label.
PMD_0000597,density,Violation,Class is missing a German (de) label.
CHEBI_33385,thorium,Violation,Class is missing a German (de) label.
PMD_0050061,beryllia ceramic,Violation,Class is missing a German (de) label.
PMD_0050125,aluminosilicate gorilla glass,Violation,Class is missing a German (de) label.
PMD_0020145,educt,Violation,Class is missing a German (de) label.
result#AFR_0000984,count [allotrope],Violation,Class is missing a German (de) label.
PMD_0020140,portion of pure chemical element,Violation,Class is missing a German (de) label.
PMD_0050032,synthetic rubber,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000024,moving die rheometer [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0000891,disconnected material entity aggregate,Violation,Class is missing a German (de) label.
BFO_0000040,material entity,Violation,Class is missing a German (de) label.
PMD_0020032,portion of tungsten,Violation,Class is missing a German (de) label.
PMD_0011034,cermet,Violation,Class is missing a German (de) label.
PMD_0050017,general purpose polystyrene,Violation,Class is missing a German (de) label.
PMD_0020034,portion of molybdenum,Violation,Class is missing a German (de) label.
PMD_0040001,length,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000045,D Median [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0050082,dielectric ceramic,Violation,Class is missing a German (de) label.
PMD_0000107,optical non-linearity,Violation,Class is missing a German (de) label.
PATO_0000051,morphology,Violation,Class is missing a German (de) label.
PMD_0020158,parent phase role,Violation,Class is missing a German (de) label.
DIGITRUBBER_000226,photometric measurement process [ifnano],Violation,Class is missing a German (de) label.
PMD_0020223,vacancy diffusion,Violation,Class is missing a German (de) label.
PMD_0000789,indentation hardness,Violation,Class is missing a German (de) label.
UO_0000163,mass percentage,Violation,Class is missing a German (de) label.
UO_0000076,mole fraction,Violation,Class is missing a German (de) label.
PMD_0050079,silicon carbide matrix composite,Violation,Class is missing a German (de) label.
PMD_0020129,reversible process,Violation,Class is missing a German (de) label.
PMD_0020251,biocompatible,Violation,Class is missing a German (de) label.
PMD_0000952,strength,Violation,Class is missing a German (de) label.
PMD_0050034,nitrile butadiene rubber,Violation,Class is missing a German (de) label.
PMD_0020056,portion of fluorine,Violation,Class is missing a German (de) label.
PMD_0020142,energy,Violation,Class is missing a German (de) label.
PMD_0090019,bio-based chemical,Violation,Class is missing a German (de) label.
PMD_0020148,extensive quality,Violation,Class is missing a German (de) label.
DIGITRUBBER_000646,polyisoprene IR [ifnano],Violation,Class is missing a German (de) label.
PMD_0020227,solute role,Violation,Class is missing a German (de) label.
PMD_0000910,rebound hardness,Violation,Class is missing a German (de) label.
CHEBI_27573,silicon atom,Violation,Class is missing a German (de) label.
PMD_0050114,phosphate glass,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000005,butadiene rubber [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0050108,aluminosilicate glass,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000055,LossModulus Gdouble dash(max) [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0000538,bulk,Violation,Class is missing a German (de) label.
CHEBI_31344,calcium oxide,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000010,vulcanized compound [Arlanxeo],Violation,Class is missing a German (de) label.
DIGITRUBBER_1000009,green compound [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0000604,dielectric constant,Violation,Class is missing a German (de) label.
CHEBI_36830,monoanion,Violation,Class is missing a German (de) label.
CHEBI_33342,zirconium atom,Violation,Class is missing a German (de) label.
PMD_0050024,bisphenol a epoxy,Violation,Class is missing a German (de) label.
PMD_0050000,bond,Violation,Class is missing a German (de) label.
PMD_0050090,bismuth strontium calcium copper oxide ceramic,Violation,Class is missing a German (de) label.
NCIT_C64925,mixing [ncit],Violation,Class is missing a German (de) label.
DIGITRUBBER_000027,agent [ncit],Violation,Class is missing a German (de) label.
PMD_0025005,3D,Violation,Class is missing a German (de) label.
CHEBI_28984,aluminium atom,Violation,Class is missing a German (de) label.
DIGITRUBBER_000261,zinc [ifnano],Violation,Class is missing a German (de) label.
PMD_0010003,stainless steel,Violation,Class is missing a German (de) label.
PATO_0001291,electromagnetic (EM) radiation quality,Violation,Class is missing a German (de) label.
CHEBI_25016,lead atom,Violation,Class is missing a German (de) label.
PMD_0020114,medium role,Violation,Class is missing a German (de) label.
