Class Suffix,Label,Severity,Message
DIGITRUBBER_1000024,moving die rheometer [Arlanxeo],Violation,Class 'moving die rheometer [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
BFO_0000040,material entity,Violation,Class 'material entity' is missing a de definition (obo:IAO_0000115).
UO_0000016,millimeter [uo],Violation,Class 'millimeter [uo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000093,tempering cylinder [ita],Violation,Class 'tempering cylinder [ita]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000045,D Median [Arlanxeo],Violation,Class 'D Median [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000385,stamp [dik],Violation,Class 'stamp [dik]' is missing a de definition (obo:IAO_0000115).
PATO_0000051,morphology,Violation,Class 'morphology' is missing a de definition (obo:IAO_0000115).
CHEBI_79056,plasticizer [chebi],Violation,Class 'plasticizer [chebi]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000063,online characterisation [ita],Violation,Class 'online characterisation [ita]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000226,photometric measurement process [ifnano],Violation,Class 'photometric measurement process [ifnano]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000536,density measurement protocol [dik],Violation,Class 'density measurement protocol [dik]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000078,compound temperature,Violation,Class 'compound temperature' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000081,symbolic regression,Violation,Class 'symbolic regression' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000646,polyisoprene IR [ifnano],Violation,Class 'polyisoprene IR [ifnano]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000632,ethylidene norbornene concentration [dik],Violation,Class 'ethylidene norbornene concentration [dik]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000005,butadiene rubber [Arlanxeo],Violation,Class 'butadiene rubber [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000055,LossModulus Gdouble dash(max) [Arlanxeo],Violation,Class 'LossModulus Gdouble dash(max) [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000010,vulcanized compound [Arlanxeo],Violation,Class 'vulcanized compound [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000009,green compound [Arlanxeo],Violation,Class 'green compound [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000438,mass throughput [dik],Violation,Class 'mass throughput [dik]' is missing a de definition (obo:IAO_0000115).
NCIT_C64925,mixing [ncit],Violation,Class 'mixing [ncit]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000027,agent [ncit],Violation,Class 'agent [ncit]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000261,zinc [ifnano],Violation,Class 'zinc [ifnano]' is missing a de definition (obo:IAO_0000115).
PATO_0001291,electromagnetic (EM) radiation quality,Violation,Class 'electromagnetic (EM) radiation quality' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000079,shear rate,Violation,Class 'shear rate' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000082,twin screw extruder [ita],Violation,Class 'twin screw extruder [ita]' is missing a de definition (obo:IAO_0000115).
CHEBI_25696,organic anion,Violation,Class 'organic anion' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000243,analytical target [ifnano],Violation,Class 'analytical target [ifnano]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000239,digital image processing [ifnano],Violation,Class 'digital image processing [ifnano]' is missing a de definition (obo:IAO_0000115).
NCIT_C43359,group [ncit],Violation,Class 'group [ncit]' is missing a de definition (obo:IAO_0000115).
OBI_0000401,environment control function,Violation,Class 'environment control function' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000565,kinematic viscosity [uo],Violation,Class 'kinematic viscosity [uo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000631,ethylene concentration [dik],Violation,Class 'ethylene concentration [dik]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000090,screw torque [ita],Violation,Class 'screw torque [ita]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000065,tan Delta Peak Temperature [Arlanxeo],Violation,Class 'tan Delta Peak Temperature [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
CHEBI_133602,carbon black nanoparticle,Violation,Class 'carbon black nanoparticle' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000108,cost group [hsh],Violation,Class 'cost group [hsh]' is missing a de definition (obo:IAO_0000115).
PATO_0000992,viscosity [pato],Violation,Class 'viscosity [pato]' is missing a de definition (obo:IAO_0000115).
OBI_0000659,specimen collection process,Violation,Class 'specimen collection process' is missing a de definition (obo:IAO_0000115).
OBI_0200050,dimensionality reduction,Violation,Class 'dimensionality reduction' is missing a de definition (obo:IAO_0000115).
NCIT_C111096,colorimetry [ncit],Violation,Class 'colorimetry [ncit]' is missing a de definition (obo:IAO_0000115).
